,timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,ACC_012,ACC_01,ACC_02,ACC_12,GYRO_012,GYRO_01,GYRO_02,GYRO_12,MAG_012,MAG_01,MAG_02,MAG_12
1686,157090235496293.56,-22.76150318,-18.93704097,5.603531011740785,-3.86874721,4.563773615334388,-2.00648415,11.836273086517037,66.38910878430286,-94.40041045,1023.3284054301276,1934.9421851383324,1,30.134649615001507,29.60907880396433,23.441108904312184,19.74869819898586,6.310405156090996,5.982911882166554,4.358116981219931,4.985379449577777,116.01313985830497,67.43597797728307,95.13955462691965,115.40776082744183
1687,157090268829626.9,-26.23233652,-20.34881898,9.802975959763884,-5.352801861,4.159483857152614,-3.136556545,12.705692491906277,69.46370207591401,-82.50744759,1023.3172925314537,1742.2707909842081,1,34.61658924382211,33.19954688256742,28.004174990327247,22.587004486083124,7.469389578980577,6.778922755389936,6.204069206953647,5.209538647227155,108.6007340473439,70.6161492,83.48001874,107.85492484779283
1688,157090302162960.25,-22.01164302,-13.99578241,10.593627562634444,-3.736574244,3.1627820693600937,-3.480329056,10.712734772806241,75.39956781514937,-75.33603256,1023.2872220195059,1560.0391374192425,1,28.153495319959877,26.084369913708755,24.42820855840628,17.552973260784537,6.006485481019983,4.895424138507301,5.106336986082895,4.702752465959656,107.12317823676821,76.15679558006495,76.09389258564121,106.58617466272968
1689,157090335496293.6,-18.31220483,-6.388263931,12.117164196662378,-1.540947118,1.3558440201472635,-3.582813525,8.306355748271956,80.16025848,-70.84901032,1023.2878081766678,1390.6062131540293,1,22.868590464985722,19.394503388495394,21.95819923861393,13.698013878714212,4.129089946285867,2.052518216123923,3.900137276757054,3.8307787411918723,107.30444934118569,80.58946944414525,71.33426812509619,106.98247194095971
1690,157090368829626.94,-6.082915625,0.023241854430934447,7.134194727992418,-1.403887041,1.9465949415377206,-2.158116736,5.704176548836313,81.26297742582256,-67.08691606,1023.2860497470729,1235.9913429440664,1,9.375453968,6.082960026557491,9.375425159,7.134232586670567,3.227630483163855,2.400027227100543,2.5745614518648217,2.9063206484221356,105.53133864894058,81.46293101902263,67.32898288944837,105.37706489999181
1691,157090402162960.28,-7.371564451,-0.984823799,4.972461665765605,-0.683795864,0.8709523070914638,-0.466622067,4.8593726593463655,83.39502689368973,-63.62706469,1023.2667911853508,1098.2138515448496,1,8.946240293800628,7.437058583668243,8.891869178069522,5.069048523345151,1.2016117753403468,1.107309669828869,0.8278362986778466,0.988075946,105.00832050185257,83.53648312708428,63.81235667189041,104.89582390151378
1692,157090435496293.62,-4.701075312,3.170853531577018,1.8763556003016837,-0.976522371,1.0903155936026279,1.069348416389823,5.861849915580095,82.46696515806212,-61.28045077,1023.2983133324474,979.2320526476489,1,5.972866275639196,5.670486858099976,5.061701238511967,3.6844297330113296,1.812702421880074,1.4636885032869744,1.4481374163513747,1.5271850343977553,102.90993768040688,82.67503629762625,61.560173253526486,102.74285371232611
1693,157090468829626.97,-6.23469554,0.4434670870743206,-0.049965592,-1.557350498,1.904550391452876,2.820762076,8.239820279357863,78.38497286786561,-59.87038766,1023.2976376847338,880.6707488526293,1,6.250647013626358,6.250447306280814,6.234895751,0.44627303042107047,3.7429068189944417,2.4602139677563253,3.2221172017932225,3.403529180441248,98.97758295844632,78.81686754579978,60.43474130663665,98.63400676267798
1694,157090502162960.3,-12.40772766,-0.425819073,-0.547950835,-1.837375868,1.3502686011188827,4.062987405154235,9.871700428791025,73.84013000478396,-55.89127339,1023.299356960449,804.041356,1,12.427118643103814,12.415032325853776,12.419821089163124,0.6939538894922415,4.659081672428024,2.280170032237239,4.459127351308457,4.281482447658695,93.13243102768487,74.49708228165174,56.756364488954745,92.60777094699282
1695,157090535496293.66,-12.671387,-0.642268845,-2.519791747,-2.82235616,0.8223512198100538,4.300790641458361,12.350537381982015,68.34576912675662,-54.1677164,1023.287713094103,750.8551962028341,1,12.935451606925225,12.68765375571488,12.91949685575721,2.6003576137490154,5.209487111393807,2.939720364613337,5.144170918141729,4.378705478834916,88.07849584949525,69.45271723375302,55.55787319166955,87.20828892648805
1696,157090568829627.0,-14.04297845,0.4225990123416314,-5.612943783,-3.935528607,0.24124581189416633,4.371664830166167,14.60393586931307,58.794606522047744,-53.74584693,1023.2907506835109,722.4845821488119,1,15.129077020130275,14.049335698365272,15.123173660174698,5.628830059693154,5.887107807948993,3.942915793559662,5.882162766,4.378316220771206,80.98578123070838,60.58119096681269,55.69462276975883,79.65815600849136
1697,157090602162960.34,-12.27777096,-3.925606856,-4.513598832,-3.161459514,-0.527223287,4.922153259,15.193565683548838,51.54224540145977,-53.79844006,1023.2858945821152,715.1082869022164,1,13.657475003601173,12.890075603090683,13.081140404767423,5.981886291576362,5.8737026955881735,3.205119444104036,5.849993073614764,4.950308788348974,76.03761998099972,53.73497463667973,55.90274225251054,74.50419595025917
