timestamp,ACC_0,ACC_1,ACC_2,GYRO_0,GYRO_1,GYRO_2,MAG_0,MAG_1,MAG_2,PRESS,LIGHT,label,,,,,,,,,,,,,
157053735496282.16,-10.94608295,9.996057947605985,9.526637027853447,1.9794170076536335,3.513302049961118,1.3078936141462723,-17.56189561,59.83033815153489,-113.5058617,1027.576450589053,2176.9611536598977,1,,,,,,,,,,,,,
157053768829615.5,-14.21939611,0.6615106146721134,7.5701646816277535,0.20766526115124673,3.948406061065943,1.7607780126138022,-12.71837023,58.236932685735155,-111.2751172,1027.5353143074765,2234.362291862711,1,,,,,,,,,,,,,
157053802162948.84,-17.90471503,-8.430958705,2.3019705075843446,-0.300322307,3.9280114338222516,1.277380107293857,-7.959251124,58.78636831418101,-110.6085105,1027.5152735980878,2221.365386367702,1,,,,,,,,,,,,,
157053835496282.2,-16.2766103,-6.449950212,0.6266366538021747,-1.392338058,3.8060106112526557,0.095574098,-3.989337574,58.71641461199217,-106.00687,1027.4915529249595,2105.3454109208856,1,,,,,,,,,,,,,
157053868829615.53,-19.27870684,-17.47739751,2.085051692447957,-2.777202596,4.958873828480933,-0.890369404,0.24731982112805362,63.24104662745334,-104.5590762,1027.4753627770058,1895.1548592724564,1,,,,,,,,,,,,,
157053902162948.88,-26.60716741,-20.00510044,8.886947556902072,-4.452341112,4.525538890067789,-1.860042657,2.706972615815877,67.38528509808039,-95.22484922,1027.466522392991,1628.0248451203745,1,,,,,,,,,,,,,
157053935496282.22,-23.54007484,-16.75919719,11.976714028341398,-4.092237343,2.6057340198107144,-3.125086858,2.609666671169882,74.76045131682467,-89.49143035,1027.4453081499084,1341.7378170852028,1,,,,,,,,,,,,,
157053968829615.56,-15.25301978,-11.58727681,14.416170618283315,-2.499148627,1.8078221132391636,-3.071289939,1.7369923937247878,76.3682047,-82.70409851,1027.4442677607276,1074.0564656455424,1,,,,,,,,,,,,,
157054002162948.9,-8.306590737,-5.201706398,10.281446583229844,-2.894414898,1.9833534946921283,-2.373462165,0.49704838016677855,79.95741811941315,-80.44617688,1027.4658482754328,852.8935834,1,,,,,,,,,,,,,
157054035496282.25,-7.521285603,-1.764021786,4.816809792878916,-1.199989741,2.7347183107839066,-0.733586828,-0.256824081,81.28058988805299,-74.37609876,1027.4653576057838,680.3913798,1,,,,,,,,,,,,,
157054068829615.6,-9.899405469,-3.57464625,4.512001114842657,-1.053326045,1.5122673398237463,0.7403606434893032,0.8963428391428175,80.22226892841768,-72.53685495,1027.4653161659185,554.5294087841196,1,,,,,,,,,,,,,
157054102162948.94,-8.264192131,-1.449147599,4.330265886782465,-0.680924373,1.9154991904242402,1.998112799524096,2.708579722219463,79.52914963273449,-68.82178043,1027.455080109586,473.2872243994673,1,,,,,,,,,,,,,
157054135496282.28,-9.526902799,-3.321280087,1.7485858271832295,-1.519761978,2.1038696809727226,2.797213702,2.156679906441065,77.37639177,-66.38540007,1027.46641,434.0854040883632,1,,,,,,,,,,,,,
157054168829615.62,-10.22149175,-2.590146178,0.40806356446046343,-0.804029792,2.0529180646151977,3.403733176,7.663832521912434,74.15513236554878,-63.57968269,1027.4454119841812,427.4256674936827,1,,,,,,,,,,,,,
157054202162948.97,-12.02552548,-0.136834283,1.5685150952256801,-0.47184391,1.627109419324048,3.6629869999459146,8.645872265846746,69.54379631113338,-62.27296703,1027.4360044073424,439.13768481175225,1,,,,,,,,,,,,,
157054235496282.3,-11.81536693,-3.717303476,-1.550095784,-2.181875535,1.7610072174468834,3.4339122238039663,10.33928689457139,65.84428718,-59.78960934,1027.4252759156248,454.9633433476196,1,,,,,,,,,,,,,
157054268829615.66,-10.08026806,-2.580253345,-4.051331559,-1.534875155,0.9626203540908448,3.5597609802666046,10.214033816825106,62.26791397056098,-56.97180112,1027.415000196841,460.66420868012153,1,,,,,,,,,,,,,
157054302162949.0,-8.471923743,1.6915757471281045,-3.063170476,-2.807677423,0.22208766705297067,3.0834021376722904,12.211858569440206,56.654846448375686,-57.5199391,1027.3998170944174,450.6908780458222,1,,,,,,,,,,,,,
157054335496282.34,-9.062915492,0.6480160968963468,-2.227717445,-3.985561246,1.2574453345411818,3.636193274492283,11.730403868495962,49.81362202131012,-55.96050028,1027.3853758437208,441.7897733773845,1,,,,,,,,,,,,,
157054368829615.7,-11.97604613,6.436735842930534,-0.440449665,-5.237874825,0.091099693,3.1203755011684495,10.613253615359145,43.412025317745154,-57.51009624,1027.3835762577564,454.2335467064523,1,,,,,,,,,,,,,
157054402162949.03,-10.38994781,2.863414696048684,0.33279619201940386,-9.068272529,-0.291436776,3.442685651625743,9.988963153515643,35.493625189105174,-64.45331856,1027.3834489504277,508.2948500646687,1,,,,,,,,,,,,,
157054435496282.38,-15.7387613,1.1743131038168322,6.740320245,-4.287879837,-1.847108136,3.371295094370948,6.733172337341598,30.528724307119994,-71.1456693,1027.3697736626425,622.3083985100809,1,,,,,,,,,,,,,
157054468829615.72,-10.62176762,3.8474957162012156,10.01447332262541,-3.052962865,-4.65280332,2.993262265182119,5.493736340274855,25.670748329334717,-79.35650712,1027.3355265694054,790.4910108,1,,,,,,,,,,,,,
157054502162949.06,-12.22400395,-4.511649558,10.918584340525717,-3.806164722,-4.699399481,1.577451136,4.076404832232268,25.404406317059365,-87.95525406,1027.3268980499993,990.7100356771103,1,,,,,,,,,,,,,
157054535496282.4,-14.9459638,-10.60008059,10.725270228579902,-1.989004429,-5.79381755,-0.516121956,-0.167776156,26.791635429789427,-95.9088636,1027.3154261046886,1200.5225576060018,1,,,,,,,,,,,,,
157054568829615.75,-17.81811175,-8.516104775,8.074199702408531,0.015487488082400393,-7.329050286,-2.641411313,-0.963331392,29.19525397904308,-101.9956276,1027.315415705837,1397.503746195852,1,,,,,,,,,,,,,
157054602162949.1,-15.37510655,-6.379782757,7.512164823546993,0.15111017814454986,-8.492301241,-5.493180067,-4.165173402,30.301830623329806,-107.2197607,1027.3059108883353,1568.4293445327828,1,,,,,,,,,,,,,
157054635496282.44,-11.87598651,-9.477095057,2.744265703,-0.483283793,-8.308556155,-8.249313622,-6.628272886,34.64317940933117,-111.2905553,1027.2960859499076,1724.2229459151245,1,,,,,,,,,,,,,
157054668829615.78,-9.885629913,-8.147163706,3.651307869070483,-0.044361462,-7.199790837,-9.612601456,-11.93698734,40.33741087319507,-115.1158717,1027.2939499232978,1879.7220195457037,1,,,,,,,,,,,,,
157054702162949.12,-9.964771011,-5.371017776,2.943880871772434,-0.824666753,-5.556854887,-9.711791777,-13.84004287,43.66955515782698,-117.9617286,1027.3045854584839,2049.764034627352,1,,,,,,,,,,,,,
157054735496282.47,-7.777276319,-2.305161555,2.0505069460740537,-2.749620313,-4.463558565,-9.645457354,-18.95988914,47.990121465796115,-118.9365697,1027.3054088240078,2247.149314795443,1,,,,,,,,,,,,,
157054768829615.8,-8.377694633,-2.374031779,1.4395578692572197,-5.479239936,-2.926974182,-7.516523229,-21.83165036,55.083540872132836,-117.3370454,1027.3107529189497,2458.7484229362294,1,,,,,,,,,,,,,
157054802162949.16,-15.71178201,3.038495003930505,1.5574546729758691,-4.453132506,-0.24605332,-3.810459134,-24.43060643,60.800575588484584,-115.7848728,1027.2854879693748,2653.5698161215973,1,,,,,,,,,,,,,
157054835496282.5,-13.87205106,5.599887501908317,3.188982920461803,-3.51769684,-0.902372897,-1.337583474,-26.89745294,65.82088432346369,-113.7958222,1027.2645264463342,2800.2689307289884,1,,,,,,,,,,,,,
157054868829615.84,-31.17835114,-10.31877075,15.574029273938345,-3.72491278,-0.7710739,-1.093193777,-28.66384554,68.72904690213112,-111.9191524,1027.2451121090148,2867.5250044374834,1,,,,,,,,,,,,,
157054902162949.2,-18.16363883,2.120414871397535,7.2693260997487394,0.5031874542430745,-1.350565685,-0.369560295,-29.14983365,69.95756453064182,-108.4948401,1027.2055723597475,2836.4608892925608,1,,,,,,,,,,,,,
157054935496282.53,-3.022411728,3.1971947917727483,10.01981047767835,-1.708516473,-0.591931543,-1.692510496,-32.26806388,71.96880659103633,-108.1940432,1027.226502770277,2720.9968229618785,1,,,,,,,,,,,,,
157054968829615.88,-2.248430647,-0.606453129,9.846709180108622,-1.837272651,0.8728583392544363,-1.307719031,-31.35599056,72.74799992900833,-107.6639251,1027.2441432945532,2540.3930654761166,1,,,,,,,,,,,,,
157055002162949.22,-1.636917157,-0.512461427,11.56553368880082,0.2081378437923785,0.7629207292995996,-0.904494615,-31.46102945,72.09242414928018,-106.5036056,1027.2587627255386,2313.909876865953,1,,,,,,,,,,,,,
